tweet_count,user_id,username,text,created_at
325,594386753,Pusat Penerangan TNI,"TNI AU @_TNIAU  Lanud Roesmin Nurjadin mengirim 12,4 ton bantuan logistik untuk korban banjir dan longsor di Sumatera Barat menggunakan pesawat C-130 Hercules A-1328, Rabu (10/12/2025). Bantuan berisi 1.067 koli sembako, makanan instan, air mineral, perlengkapan harian, genset, https://t.co/xRSMd5aLbg",Fri Dec 12 06:11:06 +0000 2025
326,1759100655783043072,♏💤🇯🇵🅰️🇱🅴❎™️✪ⓃⓀⓇⒾ🇮🇩,"Woooy...@DokterTifa yg dibutuhkan warga terdampak banjir &amp; longsor di Sumatera itu makanan pokok, makanan siap saji, air minum, tenda darurat, pakaian, perlengkapan tidur, obat-obatan, listrik &amp; bantuan nyata lainnya, bukan sekadar jual ludah aksi simpati yg tak ada gunanya. https://t.co/kT0p21IN4I",Thu Dec 11 07:33:07 +0000 2025
327,1303591300290080768,Bajingan Kepala Batu,"Gw ada beberapa teman (putra2 Aceh semua) yg bekerja di beberapa perusahaan sawit besar di Indonesia diposisi yg cukup lumayan malah pada mingkem di group WA soal penyebab banjir Sumatera. 
😂😂",Wed Dec 17 09:41:28 +0000 2025
328,1745265761416056832,Sumatera Adil & Federal,"22 orang meninggal di Jakarta, langsung ada tersangka.
Hampir 1000 nyawa hilang di Sumatera akibat banjir &amp; longsor, tersangka nol.
Jangan-jangan yang merusak hutan di Sumatera memang “orang dekat istana? https://t.co/dIyOfvpY0d",Thu Dec 11 11:20:06 +0000 2025
329,1290659957986283520,JAKE FANBASE INDONESIA,"Lokasi Besitang. Akses lumpuh, pemadaman listrik, tempat pengungsian pun ikut tenggelam karena banjir. Semoga lekas pulih.

#PrayForIndonesia
#PrayForSumatera https://t.co/hYuaINjKaH",Thu Nov 27 15:21:38 +0000 2025
330,957675083081826305,Prince ,"@tanyakanrl Warga deket² tambang itu gak pada demo kah? Gak takut kawasannya jadi kaya sumatera? 
Ini warga jakarta gak ada penggundulan lahan, sekalinya ada kiriman banjir bogor aja separah itu. 
Apa lagi kalo bogor tanpa area serapan? Mampus lha kita semua.",Sat Dec 20 11:13:42 +0000 2025
331,1701800013167554560,iDed H,@cutsarina5 kalau lihat dari background nya itu bukan korban banjir di sumatera. Karena tanaman disekitar mayat itu masih hijau tdk ada tanda2 bekas trkena banjir lumpur bwarna cokoat susu.,Mon Dec 15 14:38:22 +0000 2025
332,1901403174277455872,Evrefai ﷽ ☪︎,serius gw bertanya2 ni orang engeh ga sih protes dan ribut2 dari masyarakat? terutama soal banjir sumatera ini masih baru banget loh.. bahkan angka korban jiwa masih naik terus. kok bisa2nya setolol ini ngomongnya??,Tue Dec 16 16:08:23 +0000 2025
333,1159475566069731331,𝔹𝕚𝕃𝕃 ℝ𝕒𝕐,"Alhamdulillah Ya Allah

Peletakan Batu Pertama 2.500 Hunian Tetap oleh Tzu Chi untuk penyintas bencana banjir di Sumatera.

🗓  Minggu, 21 Desember 2025 
⏰ 13.50 - 14.50 wib 
📍 GOR Kota Sibolga

Terima kasih Yayasan Buddha Tzu Chi.🙏
https://t.co/83uQFDexpf https://t.co/tDX2bSJGr7",Sat Dec 20 09:30:01 +0000 2025
334,1322361095407902721,ℕ𝕛𝕚𝕞𝕒𝕜 🇲🇨,""" SENTUHAN KASIH UNTUK SESAMA "" 

Rombongan MISI Kemanusiaan Terhadap
Korban BENCANA BANJIR BANDANG
di Sumatera yang Dikomandani oleh
mas @ganjarpranowo 
mbak @TriRismaHarini
 
Mewakili PDI Perjuangan Utk Menyampaikan BANTUAN KEPEDULIANNYA.

Dan Merecovery anak² Pasca Trauma. https://t.co/nYD4m638VO",Thu Dec 11 03:26:38 +0000 2025
335,154435354,Chusnul ch💞timah,"Lagi ramai video Luhut dgn ibu-ibu.
Itu video lama dgn Ratna Sarumpaet,
Kalo ada yg bilang video itu terkait banjir Sumatera, itu hoax.
Saudara kita sdng kena bencana, jgn lagi kita tambah dgn hoax. https://t.co/GcoPwTDeRP",Fri Dec 19 06:05:24 +0000 2025
336,2385926900,🇮🇩 🇮🇩MARQUEZ 🇮🇩🇮🇩,Kedatangan Pak Ganjar &amp; Bu Risma Menjadi Obat Bagi Masyarakat Yang Terdampak Banjir Di Sumatera. https://t.co/nSQKbTjd2u,Tue Dec 16 11:00:42 +0000 2025
337,1069779728578437121,Pejuang Yatim,"Saya nggak benci Prabowo 
Tapi ibu ini ada nangisin para penyintas banjir dan longsor di Sumatera nggak sih?",Sat Dec 20 02:51:22 +0000 2025
338,1604494299063672832,Indra Angkola,"@MariaAlkaff_ Kulihat kakak tertua...
Sedang berduka bencana banjir Sumatera...

Aceh lon sayang sampo oh mati...😥",Wed Dec 17 07:12:47 +0000 2025
339,1570803711336943617,Soekarbit,"Ternyata bencana nasionalnya bukan karena banjir di Sumatera, tapi karena segerombolan tone deaf yang tinggal di menara hambalang memimpin pemerintahan.",Tue Dec 16 15:21:18 +0000 2025
340,887743587579944960,OposisiCerdas.com,"Dituding Biang Kerok Banjir Sumatera, Saham Toba Pulp Digembok BEI https://t.co/LuLM77Q3Ah",Thu Dec 18 13:50:10 +0000 2025
341,69183155,detikcom,"Presiden Prabowo Subianto meninjau penanganan bencana banjir dan longsor di Kabupaten Agam, Sumatera Barat pada Kamis (18/12). 

&gt;&gt; https://t.co/O4P4baBZrI https://t.co/cZx1grGYef",Thu Dec 18 05:45:00 +0000 2025
342,3797534720,𝐂𝐚𝐤 𝐃𝐞𝐞𝐩🚴‍♂️,"Innalillahi,
Longsor Bikin Pengendara Panik di Kelok 9 sumatera barat.
Negara lain juga banjir parah akibat hujan lebat di Petrópolis, negara bagian Rio de Janeiro Brasil https://t.co/LFVtvkVQaQ",Thu Dec 18 00:01:00 +0000 2025
343,807941894,HermanChou,"YTh Bapak GUbernur @provjateng - bencana ekologi tidak ada korelasinya dengan izin, tanah longsor tidak bisa memilah lalu melompat ke rumah pemberi izin dan pemilik tambang. Contoh : bencana banjir bandang di Sumatera",Fri Dec 12 01:49:28 +0000 2025
344,1380432358055141376,Yoga,"@zoelfick “Indonesia negara besar, tak perlu bantuan asing dalam menangani bencana banjir Sumatera” SUDAH TIDAK JAMANNYA LAGI @prabowo 
Media luar akan tetap mendapatkan informasi yg malah membuat pemerintah terlihat kurang baik di mata dunia karena sudah lebih dari 7 hari. 🙏🏻",Thu Dec 11 05:14:35 +0000 2025
345,759692754985242625,kumparan,"Jumlah korban jiwa akibat bencana banjir dan longsor di wilayah Sumatera kembali bertambah. Badan Nasional Penanggulangan Bencana (BNPB) mencatat total korban meninggal dunia kini mencapai 1.030 orang per Senin (15/12), meningkat 14 jiwa dibandingkan data sehari sebelumnya. https://t.co/FpPQdO8Bme",Mon Dec 15 11:29:57 +0000 2025
346,1720304366467571712,Goo913,"Mengapa harus ngomongin sawit di kala tangisan korban bencana belum reda, padahal sawit diduga adalah satu penyebab banjir bandang di Sumatera https://t.co/syBgOWz78D",Fri Dec 19 01:03:11 +0000 2025
347,79139422,FADLI ZON,"Pemerintah Siapkan Rp 12 Miliar Perbaiki Cagar Budaya di Banjir Sumatera

Klik untuk baca: https://t.co/DP7LG6VX49",Sun Dec 21 06:58:32 +0000 2025
348,41730943,VivaCoid,"Presiden Prabowo Subianto mengakui terdapat sejumlah pemimpin negara lain yang menawarkan bantuan kepada Indonesia untuk mengatasi bencana banjir dan tanah longsor di Pulau Sumatera.

Namun, ia menegaskan Indonesia mampu menangani bencana secara mandiri.

“Saya bilang terima",Mon Dec 15 11:04:12 +0000 2025
349,1745265761416056832,Sumatera Adil & Federal,"Banjir bandang melanda Jawa tepatnya di Tegal dan Pemalang 20/12/25

Cepat pulih🙏🥀 https://t.co/U9X0p4Omos",Sat Dec 20 12:44:34 +0000 2025
350,1443801854756880385,KBA NEWS,"Anies Baswedan Hibur Anak-anak Korban Banjir Sumatera di Pengungsian Aceh Tamiang | Jurnal KBA.

“Dari dongeng tersebut, Anies mempertanyakan kepada anak-anak apa yang bisa dipetik dari cerita Badu.”

https://t.co/h5fFKfzNFt

 [Semoga bermanfaat, jangan lupa subscribe, like]",Thu Dec 11 15:35:42 +0000 2025
351,23343960,Kompas.com,"Sistem kelistrikan Aceh menjadi sorotan pascabencana banjir dan longsor yang melanda sejumlah wilayah Sumatera pada akhir November lalu.

Baca di sini: https://t.co/M1lZ2jbKun

~TA #Listrik #Aceh https://t.co/CEVZp370fv",Sun Dec 21 02:29:09 +0000 2025
352,1158355819512991747,Narasi Newsroom,"Korban jiwa akibat bencana banjir dan longsor di Aceh, Sumatera Utara, dan Sumatera Barat, terus bertambah. Berdasarkan data terbaru Badan Nasional Penanggulangan Bencana (BNPB), hingga Selasa (16/12/2025), pukul 09.30 WIB, jumlah korban meninggal dunia mencapai 1.030 jiwa. https://t.co/h97VqosQFM",Tue Dec 16 03:10:25 +0000 2025
353,53877380,ibrokumar 🕺,"Cuma mau bilang aja.

Kasus Artis DK &amp; pak ex-menteri muncul di momen banjir Sumatera..",Sat Dec 13 04:00:07 +0000 2025
354,46693036,inilahcom,"Seorang influencer TikTok yang dikenal dengan nama Vilmei bergabung dengan relawan membantu korban banjir di Sumatera. Ia tak kuasa menahan air matanya saat menyaksikan kondisi lokasi terdampak banjir. 

Namun, alih-alih larut dalam kesedihan, ia justru dikuatkan oleh warga https://t.co/bd2wen6gKk",Thu Dec 18 04:36:38 +0000 2025
355,9688522,Aceh 🇮🇩🇹🇷🇵🇸,"@AgusYudhoyono: ""Bencana Sumatera Lebih Luas dari Tsunami Aceh 2004

🌀 Banjir Aceh akibat Cyclone Senyar adalah bencana banjir–longsor terparah dalam sejarah Aceh dan Sumatera. Gubernur Aceh menyebutnya: “Tsunami Kedua.”

Tragedi ini diperparah oleh pembabatan hutan https://t.co/MqnDqxq548",Mon Dec 15 06:50:01 +0000 2025
356,887743587579944960,OposisiCerdas.com,"Korban Meninggal Banjir Sumatera 1.053 Jiwa, Luka 7.000 https://t.co/5aIbRYEem3",Tue Dec 16 23:15:19 +0000 2025
357,1603768816189988865,Rangkuti,@AbdulRachimmks Apakah ini alasannya sehingga banjir bandang Sumatera yg menewaskan 1.000 an manusia tdk dijadikan bencana Nasional?,Sun Dec 21 22:49:30 +0000 2025
358,23343960,Kompas.com,"Kabar mengenai rencana pengembalian bantuan beras seberat 30 ton dari Uni Emirat Arab (UEA) untuk korban banjir di Medan, Sumatera Utara, sempat memicu kebingungan dan perdebatan di tengah masyarakat. 

Bantuan yang seharusnya meringankan beban warga terdampak bencana ini justru https://t.co/ACcL3jj4ri",Sat Dec 20 01:46:31 +0000 2025
359,124171593,Tribunnews.com,"DPRD Sumut Ancam RI 1 Tetapkan Banjir Jadi Bencana Nasional: Jika Tidak, Nias Merdeka dari Indonesia

Anggota DPRD Sumatera Utara, Berkat Kurniawan Laoli mendesak Presiden Prabowo Subianto menetapkan bencana di Sumatra hingga Aceh sebagai bencana nasional. Hal itu disampaikan https://t.co/sEtCYxojDn",Tue Dec 16 05:27:00 +0000 2025
360,1282751327588585473,Never,Menteri @setkabgoid memberikan keterangan terkait penanganan pasca bencana banjir di Sumatera https://t.co/Gj4dZJXbpx,Sun Dec 21 01:33:42 +0000 2025
361,1912306655766933507,Jhon Sitorus,"Lo boleh benci PDI Perjuangan, tapi lo harus mengakui jika partai ini salah satu yang paling GERCEP membantu korban bencana Banjir Bandang di Sumatera sejak awal

Begitulah sejatinya partai politik, harus turun setiap saat, bukan saat even politik saja

Lanjutkan @PDI_Perjuangan https://t.co/I88pXqumZR",Tue Dec 16 05:47:49 +0000 2025
362,3319260420,GELORA NEWS,"Prabowo Sebut Banjir Sumatera Karena Perubahan Iklim
https://t.co/fugmIBaZU9",Mon Dec 15 14:23:08 +0000 2025
363,766824557336530944,Kadek Darmono,"Polri hadir untuk masyarakat terdampak bencana di Sumatera dengan menyalurkan 627 tandon air bersih, sebagai bagian dari dukungan pemulihan kebutuhan dasar masyarakat pascabanjir.

https://t.co/p6iFKSuWUU",Fri Dec 19 05:14:23 +0000 2025
364,23343960,Kompas.com,"Menteri Kebudayaan Fadli Zon mengatakan kementeriannya menyiapkan Rp 11 miliar untuk memperbaiki cagar budaya yang rusak diterjang banjir Sumatera.

Baca di sini: https://t.co/balL9CBwae

~TA #FadliZon #CagarBudaya #Sumatera https://t.co/48bjXzqvt0",Sun Dec 21 06:41:10 +0000 2025
365,23343960,Kompas.com,"Pascabencana banjir bandang dan longsor yang terjadi di Kabupaten Tapanuli Tengah (Tapteng), Sumatera Utara, Bupati Masinton Pasaribu mengeluarkan surat keputusan yang melarang masyarakat untuk menanam kelapa sawit.

Baca di: https://t.co/C2E2Ufi3fa.

| #Sawit #Tapanuli https://t.co/jeofqLSTu7",Thu Dec 18 13:22:25 +0000 2025
366,408925926,Singgih,@indepenSumatera @grok siapa oknum yang paling bertanggung jawab atas musibah banjir bandang dengan gelondongan kayu besar di aceh dan sumatera utara ini?,Thu Dec 11 15:55:26 +0000 2025
367,154102750,BeritaSatu,"Siswa di Bogor Sisihkan Uang Jajan untuk Bantu Korban Banjir Sumatera
https://t.co/dJRC6FcuhA",Sat Dec 13 03:00:13 +0000 2025
368,1673276769355575296,Akademi Crypto,"Binance Charity, lembaga amal berbasis blockchain milik Changpeng Zhao (CZ), memberikan bantuan untuk bencana banjir dan tanah longsor di Sumatera senilai US$245.000 atau Rp4 miliar. https://t.co/1khVY1DMQh",Wed Dec 17 18:02:43 +0000 2025
369,1752301333263392769,salam4jari,"Kata siapa pemerintah lambat tangani bencana? Salah itu, sejak hari pertama negara bergerak cepat dan langsung hadir membantu korban bencana banjir bandang Sumatera - Aceh 😉",Fri Dec 19 09:17:16 +0000 2025
370,1683469699319750657,AzibraniArchive,"Wow terhitung sejak masa operasi tanggap darurat bencana banjir dan longsor Sumatera dimulai pada 27 Nov, TNI-AU telah mengirimkan kargo bantuan dan pendukung pemulihan sebanyak 568 Ton via asset udara

Bravo TNI-AU!!",Sat Dec 20 10:25:28 +0000 2025
371,23343960,Kompas.com,"Pemda Patungan untuk Korban Banjir Sumatera: Dedi Mulyadi Rp 7 Miliar, Pramono Rp 3 Miliar

Baca selengkapnya: https://t.co/YflsbWeSnn

_RKD #pemda #banjir #sumatera",Fri Dec 19 05:57:36 +0000 2025
372,190491893,Khalid,"Salut. Untuk semua rakyat Sumatera, Aceh, Kalimantan, dan seluruh Indonesia, lawan dan serang ditempat jika melihat perusakan Alam dan Hutan yang dilakukan oleh siapapun. 
Karena rakyat lah yang terkena kemarahan Alam jika banjir tiba.",Tue Dec 16 12:47:19 +0000 2025
373,18129942,tempo.co,"Forensik dan DNA kayu bisa melacak asal-usul gelondong banjir Sumatera. Juga penerapan pencucian uang. 

#Kolom #TempoPlus 
https://t.co/IyDnQeTZ4h",Thu Dec 11 06:45:00 +0000 2025
374,3220380661,🇲🇨Jagung Beledug🇵🇸,@saoirsoule @IndoPopBase Udah gitu dia bilang bnyk yg berterima kasih pd dia dlm menangani bencana banjir Sumatera.,Thu Dec 18 08:59:34 +0000 2025
375,341267493,ᴠɪᴄᴋᴏ ᴠᴀɴ ᴠᴇʟᴢᴇɴ,"@DjolaFix @Labubung_koe @rvviz7 @puspaswarna @Rahmah0845 @Jhon47088223421 @ichsany @gobba_baroessa @_haye_ Jika dibandingkan dengan bencana lumpur lapindo dan tsunami Aceh, serta dilihat dari tingkat kerusakan, bobot kerugian dan jumlah korban yang diderita dari bencana banjir Sumatera. Seharusnya musibah banjir di Sumatera sudah layak untuk ditetapkan sebagai bencana nasional dap🥲",Sun Dec 14 15:27:01 +0000 2025
376,23343960,Kompas.com,"Mengejar Perusahaan Biang Kerok Banjir Sumatera: Sanksi Ganti Rugi hingga Pidana Menanti

Baca selengkapnya: https://t.co/2wl3KYS4pz

_RKD #Sumatera #Perusahaan #Sanksi",Tue Dec 16 04:51:58 +0000 2025
377,3159572400,re,"@ARSIPAJA Kaget karena sadar gak ngelakuin apa apa buat banjir Sumatera tapi ko pada bilang makasih. Gitu kali ya, pak?? @prabowo",Tue Dec 16 09:26:50 +0000 2025
378,1852326338801385472,abdulghani31857,"Orang Indonesia melakukan apa saja untuk wang. Aku baru tau air digunakan untuk menumbangkan pokok-pokok di Sumatera. Patutlah Banjir Besar tidak terkawal. Sepatutnya Pembalak Haram yang mati ditenggelamkan Banjir, bukan warga Sumatera yang hidup biasa.",Mon Dec 22 00:35:32 +0000 2025
379,23343960,Kompas.com,"Hewan endemik, langka dan terancam punah ini, ditemukan di tumpukan material banjir, dengan kondisi membusuk.

👉🏻Baca selengkapnya https://t.co/eBvQUC8haC

~AM #OrangUtan #Banjir #SumateraUtara https://t.co/OSXRjKexE1",Fri Dec 12 12:23:08 +0000 2025
380,1474089212,Diana,"- Di Sumatera ekstraksi sudah berlangsung seabad. Sekarang ada lagi lahan ekstraksi baru, yaitu Sulawesi untuk produksi nikel. Daerah ini juga udah mulai banjir. 🥲

Di sini, arah ekonomi kita udah bukan kesejahteraan, tapi rakus. 

Curiga, pemerintah emang mau memajukan kiamat.",Thu Dec 18 07:21:27 +0000 2025
381,28302169,依欢,Kawal bencana banjir Sumatera #sikap,Sat Dec 13 07:32:43 +0000 2025
382,1282751327588585473,Never,"Bener, Meriah,Aceh Jumat 12 Desember 2025 

""mungkin  permasalahan banjir ini tidak bisa diselesaikan dalam sekejap, tapi selaku presiden Indonesia saya berjanji akan berusaha menyelesaikan permasalahan dampak dari banjir Sumatera ini dengan cepat dan tepat secara bertahab"" Janji https://t.co/a7BQXUFqn0",Sat Dec 13 04:04:11 +0000 2025
383,154102750,BeritaSatu,"Kemendag Kebut Perbaikan 112 Pasar Rakyat Terdampak Banjir Sumatera
https://t.co/I7FZhi45d8",Fri Dec 12 08:30:22 +0000 2025
384,63070015,Harian Metro,"Malaysia akan menyalurkan sumbangan sebanyak RM500 seorang sebagai permulaan kepada pelajar Indonesia yang sedang menuntut di negara ini dan terkesan akibat bencana banjir serta tanah runtuh di Aceh, Sumatera Utara dan Sumatera Barat.

https://t.co/CC1xEsA4M6",Thu Dec 11 08:37:29 +0000 2025
385,71436318,KOMPAS TV,"Menag Pastikan Masa Depan Pendidikan Korban Banjir Aceh dan Sumatera Tetap Terjaga

https://t.co/NF8t6orDw5",Sat Dec 20 13:25:00 +0000 2025
386,731770659861233664,푱,"@indepenSumatera Mungkin bagi sebagian orang terkesan lebay, tapi kinerja pemerintah yg sekarang ini beneran bikin gue pusing dan stress lihatnya, banjir sumatera kmrin bikin gue semingguan insomnia, sakit kepala, karena gue ngerasa guilty pdhl gue bukan 02 voter dan gk ikut andil deforestasi😭",Tue Dec 16 10:22:33 +0000 2025
387,18129942,tempo.co,"Pencabutan izin perusahaan pemicu bencana Sumatera berdampak pada pendapatan daerah. Kerusakan tak sebanding dengan penerimaan. 

#TempoPlus 
https://t.co/tSjKu84agT",Fri Dec 12 08:15:00 +0000 2025
388,289976069,MYNEWSHUB,"Mengapa Indonesia Tidak Isytihar Bencana Alam Di Sumatera Sebagai Bencana Negara?

JAKARTA – Setiap kali berlaku bencana alam besar di Indonesia, khususnya di wilayah Sumatera yang sering dilanda banjir, tanah runtuh dan gempa bumi, timbul persoalan dalam kalangan orang ramai https://t.co/xS9aIkL3FD",Sat Dec 13 13:37:16 +0000 2025
389,1461335777158172674,Bintu Baba,"Yaa Allah… 
Padang Kembali Siaga!

Padang, Sumatera Barat – Banjir bandang dengan debit air yang sangat tinggi kembali melanda kawasan Koto Tuo, Pangka Jembatan Batu Busuk, Kelurahan Kapalo Koto pada Minggu, 14 Desember 2025. Berdasarkan laporan terkini, air sungai telah meluap https://t.co/Lv3GQgN8Le",Mon Dec 15 00:27:11 +0000 2025
390,1944759872790433792,Uma Musume Base,"kagum bgt sama komunitas uma! yang kompak kalau donasi, dari komunitas uma indonesia yang donasi banjir sumatera, donasi ke pacuan kuda tompaso, sampai uma global yang donasi ke ranch nya meisho doto. semoga gacha kalian kitasan terus 🫡 https://t.co/hPsFeIMTno",Fri Dec 19 09:54:35 +0000 2025
391,73309923,Muhammadiyah,1) Majelis Pembinaan Kesejahteraan Sosial (MPKS) Pimpinan Pusat (PP) Muhammadiyah tengah menyiapkan 1.000 relawan untuk layanan psikososial bagi korban banjir di Pulau Sumatera. Para relawan tersebut tergabung dalam Korps Relawan Sosial Muhammadiyah (KawanMu).,Wed Dec 17 06:31:28 +0000 2025
392,1326942591741390848,Yom N'Friends,"Kedepan ngeri kejadian banjir bandang Sumatera terulang lagi klu ngebabat hutan'y dgn ugal""an....🤔",Wed Dec 17 07:43:56 +0000 2025
393,2542980085,hazel ｡☾ ﾟ｡ ⋆,kok pemerintah bisa ya ke sumatera yg kena banjir itu TAPI GAK NANGIS...,Mon Dec 15 03:02:07 +0000 2025
394,255409050,Telkomsel,"Pemulihan jaringan di wilayah Tapanuli terus menunjukkan progres positif seiring membaiknya infrastruktur pasca banjir bandang dan tanah longsor di Sumatera Utara.

Terima kasih atas dukungan dan kepercayaan masyarakat, kami akan terus hadir dan mendampingi dengan sepenuh hati. https://t.co/uveHNkTKrX",Wed Dec 17 00:48:23 +0000 2025
395,219548433,@hansssolo,Bukan tidak mungkin ketika terjadi deforestasi yang mengakibatkan banjir di Sumatera ada unsur korupsinya. Merusak lingkungan dan tumbuhan juga bisa disebut pelanggaran agama koq. https://t.co/Y1Cbrs5QaK,Thu Dec 11 00:19:54 +0000 2025
396,69183155,detikcom,Anies bicara soal bencana banjir dan longsor di Sumatera. Anies berharap pemerintah makin intensif terlibat meringankan para korban terdampak. https://t.co/gzApoJu1zr,Wed Dec 17 15:01:00 +0000 2025
397,887743587579944960,OposisiCerdas.com,"Korban Meninggal Banjir Sumatera Jadi 1.030 Jiwa, 206 Hilang https://t.co/W5tIeISQUW",Tue Dec 16 01:55:04 +0000 2025
398,145120983,Kiki Manti,"Aceh resmi menyurati 2 (dua) lembaga PBB minta bantuan.

Daripada berharap pada yg gak bisa diharapkan, ye kan ! 

Korban jiwa lebih dari 2000 (dua ribu) orang. Bencana banjir di Aceh / Sumatera tidak kunjung ditetapkan sebagai bencana nasional.

https://t.co/nA75VPUnUU",Sun Dec 14 10:08:00 +0000 2025
399,219548433,@hansssolo,"Gue suka dengan sikap @PDI_Perjuangan terkait banjir Sumatera. Tak banyak kata, tau-tau sudah pada ada di lokasi terdampak.",Sat Dec 13 07:22:27 +0000 2025
400,1420219650231574533,H a n s o l o 💫,"Pasca Banjir Sumatera: Reforestasi atau 200 Unit Helikopter?

Pasca banjir besar di Sumatera, pertanyaan tentang arah prioritas penanganan bencana kembali mengemuka. Pemerintah disebut mempertimbangkan pembelian ratusan helikopter untuk memperkuat respons darurat. Di atas kertas, https://t.co/hMsiNJI3VM",Thu Dec 11 05:54:18 +0000 2025
401,23343960,Kompas.com,"Kwartet Agak Laen, Boris Bokir, Indra Jegel, Oki Rengga, dan Bene Dion, memenuhi janjinya untuk menggalang donasi yang akan disalurkan bagi korban banjir dan longsor di Sumatera.

Baca di sini: https://t.co/F6esFj1xOE

~AM #AgakLaen #BanjirSumatera #BundaranHI https://t.co/r62FFfFCIy",Sun Dec 14 04:00:21 +0000 2025
402,1278269892882337792,Hikari,"@ainunnajib @qusyhasan daripada donasi, kementan harusnya mendata apa saja produk pertanian dan perkebunan di sumatera yang terpengaruh banjir. berapa lama dan berapa biaya utk memulihkan kawasan pertanian, perkebunan, dan tanah2 subur utk bahan2 pokok yang kena banjir. menggalang donasi itu opsional",Fri Dec 12 15:28:11 +0000 2025
403,1720665183188922368,Grok,"@arre13arie @MurtadhaOne1 Ini spanduk dari demo di depan Masjid Raya Baiturrahman, Banda Aceh, hari ini (18 Des 2025). Koalisi masyarakat sipil protes lambatnya penanganan bencana banjir di Sumatera, tuntut Prabowo nyatakan status darurat nasional. ""Firaun kok minta tongkat"" sindir pemerintah yg dianggap",Thu Dec 18 23:31:00 +0000 2025
404,1420219650231574533,H a n s o l o 💫,"@zoelfick Semoga Allah segera meringankan beban dan menghilangkan penderitaan mereka semua. 🤲
.
Kecewa dan marah dengan keputusan presiden terkait penanganan banjir Sumatera ini.",Wed Dec 17 09:36:13 +0000 2025
405,141500996,Bank Syariah Indonesia,"Assalamu’alaikum, Sahabat Syariah!

Puluhan kilometer melalui Sungai dilalui oleh relawan BSI &amp; BSI Maslahat untuk memberikan bantuan makanan dan kesehatan bagi para penyintas banjir Sumatera.

Berjam-jam waktu yang dibutuhkan untuk sampai ke lokasi bantuan menggunakan perahu https://t.co/cgoEg6eWdc",Fri Dec 12 07:42:49 +0000 2025
406,69183155,detikcom,"Dukungan empat gajah Sumatera dalam pemulihan banjir di Pidie Jaya dilakukan dengan perencanaan ketat, mulai dari survei lokasi, pengaturan rute kerja, hingga penyediaan area istirahat dan pemantauan kesehatan satwa. https://t.co/2BCkwK0xlq",Tue Dec 09 10:20:00 +0000 2025
407,235931838,Dede Budhyarto,"Bencana banjir badang &amp; longsor akibat badai 🌀Siklon Tropis Senyar di Aceh, Sumatera Utara, dan Sumatera Barat adalah fakta alam, bukan bahan false flag politik; saat sebagian sibuk berisik di timeline menuduh negara absen, di lapangan evakuasi berjalan, akses dibuka, jembatan",Fri Dec 19 14:44:08 +0000 2025
408,1758470098623553538,白い口輪をした雄牛,@Minietweets_ Kader2 gajah nyarang di kemenhut...ngurus hutan ga pecus...bikin banjir bandang di sumatera...trus sok2an jd pahlawan...menjijikan emang ai gajah 🤮 https://t.co/ysI2xDAYPo,Mon Dec 15 05:45:48 +0000 2025
409,169353310,Dian Sandi Utama,"Penyelesaian bencana di tiga provinsi itu akan diselesaikan oleh pemerintah Indonesia. Kita berdiri di atas kaki kita sendiri.

https://t.co/e2OvzY7LIz lewat @tribunnews",Sat Dec 13 12:41:41 +0000 2025
410,69183155,detikcom,"Jasad orang utan Tapanuli ditemukan sisa banjir Sumatera di Batang Toru, Tapanuli Tengah, Sumut. Spesies ini sangat langka dan terancam punah.

https://t.co/xhKgX3wAgj",Sun Dec 14 11:00:01 +0000 2025
411,71436318,KOMPAS TV,"Saksikan #DipoInvestigasi bersama @DipoNurbahagia dalam episode “SIAPA DALANG BANJIR KAYU SUMATERA?” Senin, 15 Desember 2025, pkl 20.30 WIB, di @KompasTV! 

📺: https://t.co/rUTSoY8ekA https://t.co/te4V0mUfuK",Mon Dec 15 08:24:16 +0000 2025
412,71436318,KOMPAS TV,"Peraih Emas SEA Games 2025 Odekta Elvina Lelang Singlet Bertanda Tangan untuk Korban Banjir Sumatera

https://t.co/SHtFzwBPqi",Thu Dec 18 01:20:00 +0000 2025
413,1909577612932022272,leo,"@tempodotco feeling gw aja apa gmn, banjir sumatera ini penanganannya lama banget",Mon Dec 15 09:04:02 +0000 2025
414,1122098182714847233,4gung 4bi Z4,"@TheEagle_BEN Pelajaran yang saya dapat dari peristiwa banjir Sumatera dan MBG adalah, salah memilih pemimpin dapat mengundang bencana",Thu Dec 11 07:55:22 +0000 2025
415,23343960,Kompas.com,"Update BNPB: 1.003 Warga Meninggal Akibat Banjir dan Longsor di Sumatera

Baca di https://t.co/vSMa01Bn2R https://t.co/rop39KBIa2",Sat Dec 13 09:12:31 +0000 2025
416,1540532249124253696,Polda Sumatera Utara,"Polda Sumatera Utara dan Bhayangkari Daerah Sumatera Utara menggelar perayaan Natal bersama korban banjir dan longsor di Kecamatan Adian Koting, Kabupaten Tapanuli Utara https://t.co/RhUKeAxDv6",Thu Dec 18 12:08:58 +0000 2025
417,2650421658,Call Me Ngkong Roses🌹,"Banjir dan longsor yang melanda sejumlah daerah di Sumatera sangat memprihatinkan, dan saat ini masyarakat mulai membutuhkan layanan kesehatan, dokter, obat-obatan, hingga bahan makanan.

RSA Malahayati diturunkan untuk membantu saudara - saudara kita yang terdampak.",Mon Dec 15 13:03:10 +0000 2025
